id,gene,refseq,chrom,start,end
PMED4_13941_mRNA,PMM1229,PMM1229,,,
PMED4_13941_pro,PMM1229,PMM1229,,,
PMED4_13951_mRNA,PMM1230,PMM1230,,,
PMED4_13951_pro,PMM1230,PMM1230,,,
PMED4_13961_mRNA,PMM1231,PMM1231,,,
PMED4_13961_pro,PMM1231,PMM1231,,,
PMED4_13971_mRNA,PMM1232,PMM1232,,,
PMED4_13971_pro,PMM1232,PMM1232,,,
PMED4_13981_mRNA,PMM1233,PMM1233,,,
adhC_mRNA,PMM1234,PMM1234,,,
adhC_pro,PMM1234,PMM1234,,,
PMED4_14001_mRNA,PMM1235,PMM1235,,,
PMED4_14001_pro,PMM1235,PMM1235,,,
PMED4_14011_mRNA,PMM1236,PMM1236,,,
PMED4_14011_pro,PMM1236,PMM1236,,,
PMED4_14021_mRNA,PMM1237,PMM1237,,,
PMED4_14031_mRNA,PMM1238,PMM1238,,,
hetA_mRNA,PMM1239,PMM1239,,,
hetA_pro,PMM1239,PMM1239,,,
PMED4_14051_mRNA,PMM1240,PMM1240,,,
PMED4_14051_pro,PMM1240,PMM1240,,,
PMED4_14061_mRNA,PMM1241,PMM1241,,,
PMED4_14071_mRNA,PMM1242,PMM1242,,,
PMED4_14081_mRNA,PMM1243,PMM1243,,,
PMED4_14091_mRNA,PMM1244,PMM1244,,,
PMED4_14101_mRNA,PMM1245,PMM1245,,,
PMED4_14111_mRNA,PMM1246,PMM1246,,,
PMED4_14111_pro,PMM1246,PMM1246,,,
PMED4_14121_mRNA,PMM1247,PMM1247,,,
PMED4_14121_pro,PMM1247,PMM1247,,,
PMED4_14131_mRNA,PMM1248,PMM1248,,,
PMED4_14141_mRNA,PMM1249,PMM1249,,,
PMED4_14161_mRNA,PMM1250,PMM1250,,,
PMED4_14171_mRNA,PMM1251,PMM1251,,,
PMED4_14181_mRNA,PMM1252,PMM1252,,,
PMED4_14191_mRNA,PMM1253,PMM1253,,,
PMED4_14201_mRNA,PMM1254,PMM1254,,,
PMED4_14211_mRNA,PMM1255,PMM1255,,,
PMED4_14221_mRNA,PMM1256,PMM1256,,,
PMED4_14231_mRNA,PMM1257,PMM1257,,,
PMED4_14231_pro,PMM1257,PMM1257,,,
PMED4_14241_mRNA,PMM1258,PMM1258,,,
PMED4_14241_pro,PMM1258,PMM1258,,,
PMED4_14251_mRNA,PMM1259,PMM1259,,,
PMED4_14251_pro,PMM1259,PMM1259,,,
PMED4_14261_mRNA,PMM1260,PMM1260,,,
ugd_mRNA,PMM1261,PMM1261,,,
ugd_pro,PMM1261,PMM1261,,,
PMED4_14281_mRNA,PMM1262,PMM1262,,,
argF_mRNA,PMM1263,PMM1263,,,
argF_pro,PMM1263,PMM1263,,,
PMED4_14301_mRNA,PMM1264,PMM1264,,,
PMED4_14301_pro,PMM1264,PMM1264,,,
PMED4_14311_mRNA,PMM1265,PMM1265,,,
PMED4_14321_mRNA,PMM1266,PMM1266,,,
PMED4_14321_pro,PMM1266,PMM1266,,,
PMED4_14331_mRNA,PMM1267,PMM1267,,,
PMED4_14341_mRNA,PMM1268,PMM1268,,,
PMED4_14351_mRNA,PMM1269,PMM1269,,,
PMED4_14351_pro,PMM1269,PMM1269,,,
pheS_mRNA,PMM1270,PMM1270,,,
pheS_pro,PMM1270,PMM1270,,,
PMED4_14371_mRNA,PMM1271,PMM1271,,,
PMED4_14381_mRNA,PMM1272,PMM1272,,,
PMED4_14391_mRNA,PMM1273,PMM1273,,,
PMED4_14401_mRNA,PMM1274,PMM1274,,,
PMED4_14411_mRNA,PMM1275,PMM1275,,,
PMED4_14421_mRNA,PMM1276,PMM1276,,,
PMED4_14431_mRNA,PMM1277,PMM1277,,,
PMED4_14441_mRNA,PMM1278,PMM1278,,,
PMED4_14451_mRNA,PMM1279,PMM1279,,,
PMED4_14451_pro,PMM1279,PMM1279,,,
PMED4_14461_mRNA,PMM1280,PMM1280,,,
PMED4_14471_mRNA,PMM1281,PMM1281,,,
PMED4_14481_mRNA,PMM1282,PMM1282,,,
PMED4_14491_mRNA,PMM1283,PMM1283,,,
PMED4_14491_pro,PMM1283,PMM1283,,,
phoH_mRNA,PMM1284,PMM1284,,,
phoH_pro,PMM1284,PMM1284,,,
rpsP_mRNA,PMM1285,PMM1285,,,
rpsP_pro,PMM1285,PMM1285,,,
ffh_mRNA,PMM1286,PMM1286,,,
ffh_pro,PMM1286,PMM1286,,,
PMED4_14531_mRNA,PMM1287,PMM1287,,,
PMED4_14531_pro,PMM1287,PMM1287,,,
acoA_mRNA,PMM1288,PMM1288,,,
acoA_pro,PMM1288,PMM1288,,,
PMED4_14551_mRNA,PMM1289,PMM1289,,,
PMED4_14561_mRNA,PMM1290,PMM1290,,,
PMED4_14571_mRNA,PMM1291,PMM1291,,,
PMED4_14581_mRNA,PMM1292,PMM1292,,,
PMED4_14591_mRNA,PMM1293,PMM1293,,,
PMED4_14591_pro,PMM1293,PMM1293,,,
PMED4_14601_mRNA,PMM1294,PMM1294,,,
PMED4_14601_pro,PMM1294,PMM1294,,,
PMED4_14611_mRNA,PMM1295,PMM1295,,,
PMED4_14621_mRNA,PMM1296,PMM1296,,,
trpC_mRNA,PMM1297,PMM1297,,,
trpC_pro,PMM1297,PMM1297,,,
lpd_mRNA,PMM1298,PMM1298,,,
lpd_pro,PMM1298,PMM1298,,,
PMED4_14651_mRNA,PMM1299,PMM1299,,,
PMED4_14661_mRNA,PMM1300,PMM1300,,,
PMED4_14681_mRNA,PMM1301,PMM1301,,,
PMED4_14691_mRNA,PMM1302,PMM1302,,,
PMED4_14701_mRNA,PMM1303,PMM1303,,,
PMED4_14711_mRNA,PMM1304,PMM1304,,,
PMED4_14721_mRNA,PMM1305,PMM1305,,,
PMED4_14731_mRNA,PMM1306,PMM1306,,,
PMED4_14741_mRNA,PMM1307,PMM1307,,,
PMED4_14751_mRNA,PMM1308,PMM1308,,,
ftsZ_mRNA,PMM1309,PMM1309,,,
ftsZ_pro,PMM1309,PMM1309,,,
panB_mRNA,PMM1310,PMM1310,,,
panB_pro,PMM1310,PMM1310,,,
PMED4_14781_mRNA,PMM1311,PMM1311,,,
PMED4_14791_mRNA,PMM1312,PMM1312,,,
PMED4_14791_pro,PMM1312,PMM1312,,,
PMED4_14801_mRNA,PMM1313,PMM1313,,,
PMED4_14801_pro,PMM1313,PMM1313,,,
PMED4_14811_mRNA,PMM1314,PMM1314,,,
PMED4_14811_pro,PMM1314,PMM1314,,,
ilvC_mRNA,PMM1315,PMM1315,,,
ilvC_pro,PMM1315,PMM1315,,,
PMED4_14831_mRNA,PMM1316,PMM1316,,,
PMED4_14841_mRNA,PMM1317,PMM1317,,,
PMED4_14861_mRNA,PMM1318,PMM1318,,,
PMED4_14871_mRNA,PMM1319,PMM1319,,,
PMED4_14881_mRNA,PMM1320,PMM1320,,,
himA_mRNA,PMM1321,PMM1321,,,
himA_pro,PMM1321,PMM1321,,,
PMED4_14901_mRNA,PMM1322,PMM1322,,,
PMED4_14911_mRNA,PMM1323,PMM1323,,,
PMED4_14921_mRNA,PMM1324,PMM1324,,,
PMED4_14931_mRNA,PMM1325,PMM1325,,,
PMED4_14931_pro,PMM1325,PMM1325,,,
PMED4_14941_mRNA,PMM1326,PMM1326,,,
PMED4_14941_pro,PMM1326,PMM1326,,,
PMED4_14951_mRNA,PMM1327,PMM1327,,,
PMED4_14961_mRNA,PMM1328,PMM1328,,,
PMED4_14971_mRNA,PMM1329,PMM1329,,,
PMED4_14981_mRNA,PMM1330,PMM1330,,,
PMED4_14981_pro,PMM1330,PMM1330,,,
PMED4_14991_mRNA,PMM1331,PMM1331,,,
pepB_mRNA,PMM1332,PMM1332,,,
pepB_pro,PMM1332,PMM1332,,,
PMED4_15011_mRNA,PMM1333,PMM1333,,,
PMED4_15021_mRNA,PMM1334,PMM1334,,,
lpxA_mRNA,PMM1335,PMM1335,,,
lpxA_pro,PMM1335,PMM1335,,,
fabZ_mRNA,PMM1336,PMM1336,,,
fabZ_pro,PMM1336,PMM1336,,,
PMED4_15051_mRNA,PMM1337,PMM1337,,,
PMED4_15061_mRNA,PMM1338,PMM1338,,,
PMED4_15061_pro,PMM1338,PMM1338,,,
PMED4_15071_mRNA,PMM1339,PMM1339,,,
PMED4_15081_mRNA,PMM1340,PMM1340,,,
nblS_mRNA,PMM1341,PMM1341,,,
nblS_pro,PMM1341,PMM1341,,,
kaiC_mRNA,PMM1342,PMM1342,,,
kaiC_pro,PMM1342,PMM1342,,,
kaiB_mRNA,PMM1343,PMM1343,,,
kaiB_pro,PMM1343,PMM1343,,,
rplU_mRNA,PMM1344,PMM1344,,,
rplU_pro,PMM1344,PMM1344,,,
rpmA_mRNA,PMM1345,PMM1345,,,
rpmA_pro,PMM1345,PMM1345,,,
PMED4_15141_mRNA,PMM1346,PMM1346,,,
PMED4_15151_mRNA,PMM1347,PMM1347,,,
PMED4_15161_mRNA,PMM1348,PMM1348,,,
PMED4_15171_mRNA,PMM1349,PMM1349,,,
PMED4_15181_mRNA,PMM1350,PMM1350,,,
PMED4_15181_pro,PMM1350,PMM1350,,,
PMED4_15191_mRNA,PMM1351,PMM1351,,,
PMED4_15201_mRNA,PMM1352,PMM1352,,,
PMED4_15211_mRNA,PMM1353,PMM1353,,,
serA_mRNA,PMM1354,PMM1354,,,
serA_pro,PMM1354,PMM1354,,,
PMED4_15231_mRNA,PMM1355,PMM1355,,,
PMED4_15241_mRNA,PMM1356,PMM1356,,,
PMED4_15251_mRNA,PMM1357,PMM1357,,,
PMED4_15261_mRNA,PMM1358,PMM1358,,,
PMED4_15281_mRNA,PMM1359,PMM1359,,,
PMED4_15291_mRNA,PMM1360,PMM1360,,,
PMED4_15301_mRNA,PMM1361,PMM1361,,,
PMED4_15311_mRNA,PMM1362,PMM1362,,,
PMED4_15331_mRNA,PMM1363,PMM1363,,,
PMED4_15341_mRNA,PMM1364,PMM1364,,,
PMED4_15351_mRNA,PMM1365,PMM1365,,,
PMED4_15361_mRNA,PMM1366,PMM1366,,,
PMED4_15381_mRNA,PMM1367,PMM1367,,,
PMED4_15391_mRNA,PMM1368,PMM1368,,,
PMED4_15401_mRNA,PMM1369,PMM1369,,,
PMED4_15411_mRNA,PMM1370,PMM1370,,,
PMED4_15441_mRNA,PMM1371,PMM1371,,,
PMED4_15461_mRNA,PMM1372,PMM1372,,,
PMED4_15521_mRNA,PMM1373,PMM1373,,,
PMED4_15541_mRNA,PMM1374,PMM1374,,,
PMED4_15551_mRNA,PMM1375,PMM1375,,,
PMED4_15571_mRNA,PMM1376,PMM1376,,,
PMED4_15581_mRNA,PMM1377,PMM1377,,,
PMED4_15581_pro,PMM1377,PMM1377,,,
PMED4_15591_mRNA,PMM1378,PMM1378,,,
PMED4_15641_mRNA,PMM1379,PMM1379,,,
PMED4_15661_mRNA,PMM1380,PMM1380,,,
PMED4_15671_mRNA,PMM1381,PMM1381,,,
PMED4_15691_mRNA,PMM1382,PMM1382,,,
PMED4_15711_mRNA,PMM1383,PMM1383,,,
PMED4_15731_mRNA,PMM1384,PMM1384,,,
PMED4_15741_mRNA,PMM1385,PMM1385,,,
PMED4_15811_mRNA,PMM1386,PMM1386,,,
PMED4_15821_mRNA,PMM1387,PMM1387,,,
PMED4_15831_mRNA,PMM1388,PMM1388,,,
PMED4_15841_mRNA,PMM1389,PMM1389,,,
PMED4_15861_mRNA,PMM1390,PMM1390,,,
PMED4_15871_mRNA,PMM1391,PMM1391,,,
PMED4_15881_mRNA,PMM1392,PMM1392,,,
PMED4_15891_mRNA,PMM1393,PMM1393,,,
PMED4_15901_mRNA,PMM1394,PMM1394,,,
PMED4_15911_mRNA,PMM1395,PMM1395,,,
PMED4_15931_mRNA,PMM1396,PMM1396,,,
PMED4_15941_mRNA,PMM1397,PMM1397,,,
PMED4_15951_mRNA,PMM1398,PMM1398,,,
PMED4_15961_mRNA,PMM1399,PMM1399,,,
PMED4_15971_mRNA,PMM1400,PMM1400,,,
PMED4_15991_mRNA,PMM1401,PMM1401,,,
PMED4_16011_mRNA,PMM1402,PMM1402,,,
PMED4_16041_mRNA,PMM1403,PMM1403,,,
PMED4_16051_mRNA,PMM1404,PMM1404,,,
PMED4_16061_mRNA,PMM1405,PMM1405,,,
PMED4_16071_mRNA,PMM1406,PMM1406,,,
PMED4_16081_mRNA,PMM1407,PMM1407,,,
PMED4_16091_mRNA,PMM1408,PMM1408,,,
PMED4_16101_mRNA,PMM1409,PMM1409,,,
PMED4_16111_mRNA,PMM1410,PMM1410,,,
PMED4_16151_mRNA,PMM1411,PMM1411,,,
PMED4_16171_mRNA,PMM1412,PMM1412,,,
PMED4_16171_pro,PMM1412,PMM1412,,,
PMED4_16181_mRNA,PMM1413,PMM1413,,,
PMED4_16191_mRNA,PMM1414,PMM1414,,,
PMED4_16201_mRNA,PMM1415,PMM1415,,,
PMED4_16211_mRNA,PMM1416,PMM1416,,,
PMED4_16211_pro,PMM1416,PMM1416,,,
PMED4_16231_mRNA,PMM1417,PMM1417,,,
PMED4_16241_mRNA,PMM1418,PMM1418,,,
PMED4_16251_mRNA,PMM1419,PMM1419,,,
PMED4_16271_mRNA,PMM1420,PMM1420,,,
PMED4_16281_mRNA,PMM1421,PMM1421,,,
PMED4_16291_mRNA,PMM1422,PMM1422,,,
PMED4_16301_mRNA,PMM1423,PMM1423,,,
PMED4_16311_mRNA,PMM1424,PMM1424,,,
PMED4_16331_mRNA,PMM1425,PMM1425,,,
PMED4_16341_mRNA,PMM1426,PMM1426,,,
PMED4_16351_mRNA,PMM1427,PMM1427,,,
PMED4_16361_mRNA,PMM1428,PMM1428,,,
PMED4_16371_mRNA,PMM1429,PMM1429,,,
PMED4_16381_mRNA,PMM1430,PMM1430,,,
rpoZ_mRNA,PMM1431,PMM1431,,,
rpoZ_pro,PMM1431,PMM1431,,,
PMED4_16401_mRNA,PMM1432,PMM1432,,,
pyrR_mRNA,PMM1433,PMM1433,,,
pyrR_pro,PMM1433,PMM1433,,,
gpmI_mRNA,PMM1434,PMM1434,,,
gpmI_pro,PMM1434,PMM1434,,,
PMED4_16441_mRNA,PMM1435,PMM1435,,,
groEL_mRNA,PMM1436,PMM1436,,,
groEL_pro,PMM1436,PMM1436,,,
groES_mRNA,PMM1437,PMM1437,,,
groES_pro,PMM1437,PMM1437,,,
atpD_mRNA,PMM1438,PMM1438,,,
atpD_pro,PMM1438,PMM1438,,,
atpC_e_mRNA,PMM1439,PMM1439,,,
atpC_e_pro,PMM1439,PMM1439,,,
PMED4_16491_mRNA,PMM1440,PMM1440,,,
PMED4_16491_pro,PMM1440,PMM1440,,,
PMED4_16501_mRNA,PMM1441,PMM1441,,,
PMED4_16511_mRNA,PMM1442,PMM1442,,,
PMED4_16521_mRNA,PMM1443,PMM1443,,,
PMED4_16531_mRNA,PMM1444,PMM1444,,,
PMED4_16541_mRNA,PMM1445,PMM1445,,,
PMED4_16551_mRNA,PMM1446,PMM1446,,,
PMED4_16561_mRNA,PMM1447,PMM1447,,,
PMED4_16571_mRNA,PMM1448,PMM1448,,,
PMED4_16581_mRNA,PMM1449,PMM1449,,,
atpC_g_mRNA,PMM1450,PMM1450,,,
atpC_g_pro,PMM1450,PMM1450,,,
atpA_mRNA,PMM1451,PMM1451,,,
atpA_pro,PMM1451,PMM1451,,,
atpH_mRNA,PMM1452,PMM1452,,,
atpH_pro,PMM1452,PMM1452,,,
atpF_mRNA,PMM1453,PMM1453,,,
atpF_pro,PMM1453,PMM1453,,,
atpG_mRNA,PMM1454,PMM1454,,,
atpG_pro,PMM1454,PMM1454,,,
atpE_mRNA,PMM1455,PMM1455,,,
atpE_pro,PMM1455,PMM1455,,,
PMED4_16651_mRNA,PMM1456,PMM1456,,,
PMED4_16661_mRNA,PMM1457,PMM1457,,,
PMED4_16671_mRNA,PMM1458,PMM1458,,,
PMED4_16681_mRNA,PMM1459,PMM1459,,,
PMED4_16691_mRNA,PMM1460,PMM1460,,,
PMED4_16701_mRNA,PMM1461,PMM1461,,,
PMED4_16711_mRNA,PMM1462,PMM1462,,,
glnB_mRNA,PMM1463,PMM1463,,,
glnB_pro,PMM1463,PMM1463,,,
PMED4_16731_mRNA,PMM1464,PMM1464,,,
purB_mRNA,PMM1465,PMM1465,,,
purB_pro,PMM1465,PMM1465,,,
PMED4_16751_mRNA,PMM1466,PMM1466,,,
PMED4_16761_mRNA,PMM1467,PMM1467,,,
PMED4_16761_pro,PMM1467,PMM1467,,,
PMED4_16771_mRNA,PMM1468,PMM1468,,,
PMED4_16781_mRNA,PMM1469,PMM1469,,,
PMED4_16791_mRNA,PMM1470,PMM1470,,,
PMED4_16801_mRNA,PMM1471,PMM1471,,,
BioA_mRNA,PMM1472,PMM1472,,,
BioA_pro,PMM1472,PMM1472,,,
PMED4_16821_mRNA,PMM1473,PMM1473,,,
PMED4_16831_mRNA,PMM1474,PMM1474,,,
PMED4_16841_mRNA,PMM1475,PMM1475,,,
PMED4_16851_mRNA,PMM1476,PMM1476,,,
PMED4_16861_mRNA,PMM1477,PMM1477,,,
PMED4_16871_mRNA,PMM1478,PMM1478,,,
PMED4_16881_mRNA,PMM1479,PMM1479,,,
PMED4_16891_mRNA,PMM1480,PMM1480,,,
PMED4_16891_pro,PMM1480,PMM1480,,,
PMED4_16911_mRNA,PMM1481,PMM1481,,,
PMED4_16921_mRNA,PMM1482,PMM1482,,,
rpoC2_mRNA,PMM1483,PMM1483,,,
rpoC2_pro,PMM1483,PMM1483,,,
rpoC1_mRNA,PMM1484,PMM1484,,,
rpoC1_pro,PMM1484,PMM1484,,,
rpoB_mRNA,PMM1485,PMM1485,,,
rpoB_pro,PMM1485,PMM1485,,,
PMED4_16961_mRNA,PMM1486,PMM1486,,,
rpsT_mRNA,PMM1487,PMM1487,,,
rpsT_pro,PMM1487,PMM1487,,,
hisD_mRNA,PMM1488,PMM1488,,,
hisD_pro,PMM1488,PMM1488,,,
rpiA_mRNA,PMM1489,PMM1489,,,
rpiA_pro,PMM1489,PMM1489,,,
PMED4_17001_mRNA,PMM1490,PMM1490,,,
PMED4_17011_mRNA,PMM1491,PMM1491,,,
nusA_mRNA,PMM1492,PMM1492,,,
nusA_pro,PMM1492,PMM1492,,,
PMED4_17031_mRNA,PMM1493,PMM1493,,,
infB_mRNA,PMM1494,PMM1494,,,
infB_pro,PMM1494,PMM1494,,,
PMED4_17051_mRNA,PMM1495,PMM1495,,,
PMED4_17061_mRNA,PMM1496,PMM1496,,,
PMED4_17071_mRNA,PMM1497,PMM1497,,,
PMED4_17081_mRNA,PMM1498,PMM1498,,,
PMED4_17091_mRNA,PMM1499,PMM1499,,,
PMED4_17101_mRNA,PMM1500,PMM1500,,,
PMED4_17101_pro,PMM1500,PMM1500,,,
rne_mRNA,PMM1501,PMM1501,,,
rne_pro,PMM1501,PMM1501,,,
PMED4_17121_mRNA,PMM1502,PMM1502,,,
PMED4_17131_mRNA,PMM1503,PMM1503,,,
PMED4_17141_mRNA,PMM1504,PMM1504,,,
PMED4_17151_mRNA,PMM1505,PMM1505,,,
PMED4_17161_mRNA,PMM1506,PMM1506,,,
rpsJ_mRNA,PMM1507,PMM1507,,,
rpsJ_pro,PMM1507,PMM1507,,,
tufA_mRNA,PMM1508,PMM1508,,,
tufA_pro,PMM1508,PMM1508,,,
fusA_mRNA,PMM1509,PMM1509,,,
fusA_pro,PMM1509,PMM1509,,,
rpsG_mRNA,PMM1510,PMM1510,,,
rpsG_pro,PMM1510,PMM1510,,,
rpsL_mRNA,PMM1511,PMM1511,,,
rpsL_pro,PMM1511,PMM1511,,,
gltB_mRNA,PMM1512,PMM1512,,,
gltB_pro,PMM1512,PMM1512,,,
PMED4_17231_mRNA,PMM1513,PMM1513,,,
PMED4_17241_mRNA,PMM1514,PMM1514,,,
PMED4_17251_mRNA,PMM1515,PMM1515,,,
PMED4_17261_mRNA,PMM1516,PMM1516,,,
PMED4_17271_mRNA,PMM1517,PMM1517,,,
PMED4_17281_mRNA,PMM1518,PMM1518,,,
psaL_mRNA,PMM1519,PMM1519,,,
psaL_pro,PMM1519,PMM1519,,,
PMED4_17301_mRNA,PMM1520,PMM1520,,,
PMED4_17311_mRNA,PMM1521,PMM1521,,,
PMED4_17321_mRNA,PMM1522,PMM1522,,,
psaB_mRNA,PMM1523,PMM1523,,,
psaB_pro,PMM1523,PMM1523,,,
psaA_mRNA,PMM1524,PMM1524,,,
psaA_pro,PMM1524,PMM1524,,,
PMED4_17351_mRNA,PMM1525,PMM1525,,,
PMED4_17361_mRNA,PMM1526,PMM1526,,,
PMED4_17371_mRNA,PMM1527,PMM1527,,,
PMED4_17381_mRNA,PMM1528,PMM1528,,,
PMED4_17391_mRNA,PMM1529,PMM1529,,,
PMED4_17401_mRNA,PMM1530,PMM1530,,,
rpsI_mRNA,PMM1531,PMM1531,,,
rpsI_pro,PMM1531,PMM1531,,,
rplM_mRNA,PMM1532,PMM1532,,,
rplM_pro,PMM1532,PMM1532,,,
PMED4_17431_mRNA,PMM1533,PMM1533,,,
rplQ_mRNA,PMM1534,PMM1534,,,
rplQ_pro,PMM1534,PMM1534,,,
rpoA_mRNA,PMM1535,PMM1535,,,
rpoA_pro,PMM1535,PMM1535,,,
rpsK_mRNA,PMM1536,PMM1536,,,
rpsK_pro,PMM1536,PMM1536,,,
rpsM_mRNA,PMM1537,PMM1537,,,
rpsM_pro,PMM1537,PMM1537,,,
PMED4_17481_mRNA,PMM1538,PMM1538,,,
adk_mRNA,PMM1539,PMM1539,,,
adk_pro,PMM1539,PMM1539,,,
secY_mRNA,PMM1540,PMM1540,,,
secY_pro,PMM1540,PMM1540,,,
rplO_mRNA,PMM1541,PMM1541,,,
rplO_pro,PMM1541,PMM1541,,,
rpsE_mRNA,PMM1542,PMM1542,,,
rpsE_pro,PMM1542,PMM1542,,,
rplR_mRNA,PMM1543,PMM1543,,,
rplR_pro,PMM1543,PMM1543,,,
rplF_mRNA,PMM1544,PMM1544,,,
rplF_pro,PMM1544,PMM1544,,,
rpsH_mRNA,PMM1545,PMM1545,,,
rpsH_pro,PMM1545,PMM1545,,,
rplE_mRNA,PMM1546,PMM1546,,,
rplE_pro,PMM1546,PMM1546,,,
rplX_mRNA,PMM1547,PMM1547,,,
rplX_pro,PMM1547,PMM1547,,,
rplN_mRNA,PMM1548,PMM1548,,,
rplN_pro,PMM1548,PMM1548,,,
rpsQ_mRNA,PMM1549,PMM1549,,,
rpsQ_pro,PMM1549,PMM1549,,,
rpmC_mRNA,PMM1550,PMM1550,,,
rpmC_pro,PMM1550,PMM1550,,,
rplP_mRNA,PMM1551,PMM1551,,,
rplP_pro,PMM1551,PMM1551,,,
rpsC_mRNA,PMM1552,PMM1552,,,
rpsC_pro,PMM1552,PMM1552,,,
rplV_mRNA,PMM1553,PMM1553,,,
rplV_pro,PMM1553,PMM1553,,,
rpsS_mRNA,PMM1554,PMM1554,,,
rpsS_pro,PMM1554,PMM1554,,,
rplB_mRNA,PMM1555,PMM1555,,,
rplB_pro,PMM1555,PMM1555,,,
rplW_mRNA,PMM1556,PMM1556,,,
rplW_pro,PMM1556,PMM1556,,,
rplD_mRNA,PMM1557,PMM1557,,,
rplD_pro,PMM1557,PMM1557,,,
rplC_mRNA,PMM1558,PMM1558,,,
rplC_pro,PMM1558,PMM1558,,,
PMED4_17691_mRNA,PMM1559,PMM1559,,,
PMED4_17701_mRNA,PMM1560,PMM1560,,,
PMED4_17711_mRNA,PMM1561,PMM1561,,,
recA_mRNA,PMM1562,PMM1562,,,
recA_pro,PMM1562,PMM1562,,,
PMED4_17731_mRNA,PMM1563,PMM1563,,,
PMED4_17741_mRNA,PMM1564,PMM1564,,,
tyrA_mRNA,PMM1565,PMM1565,,,
tyrA_pro,PMM1565,PMM1565,,,
PMED4_17761_mRNA,PMM1566,PMM1566,,,
PMED4_17771_mRNA,PMM1567,PMM1567,,,
PMED4_17781_mRNA,PMM1568,PMM1568,,,
PMED4_17781_pro,PMM1568,PMM1568,,,
PMED4_17791_mRNA,PMM1569,PMM1569,,,
PMED4_17801_mRNA,PMM1570,PMM1570,,,
PMED4_17811_mRNA,PMM1571,PMM1571,,,
PMED4_17821_mRNA,PMM1572,PMM1572,,,
PMED4_17831_mRNA,PMM1573,PMM1573,,,
PMED4_17841_mRNA,PMM1574,PMM1574,,,
ppc_mRNA,PMM1575,PMM1575,,,
ppc_pro,PMM1575,PMM1575,,,
PMED4_17861_mRNA,PMM1576,PMM1576,,,
trpE_mRNA,PMM1577,PMM1577,,,
trpE_pro,PMM1577,PMM1577,,,
psaD_mRNA,PMM1578,PMM1578,,,
psaD_pro,PMM1578,PMM1578,,,
PMED4_17891_mRNA,PMM1579,PMM1579,,,
PMED4_17901_mRNA,PMM1580,PMM1580,,,
PMED4_17911_mRNA,PMM1581,PMM1581,,,
hemF_mRNA,PMM1582,PMM1582,,,
hemF_pro,PMM1582,PMM1582,,,
PMED4_17931_mRNA,PMM1583,PMM1583,,,
rnd_mRNA,PMM1584,PMM1584,,,
rnd_pro,PMM1584,PMM1584,,,
PMED4_17951_mRNA,PMM1585,PMM1585,,,
PMED4_17961_mRNA,PMM1586,PMM1586,,,
PMED4_17971_mRNA,PMM1587,PMM1587,,,
PMED4_17981_mRNA,PMM1588,PMM1588,,,
PMED4_17981_pro,PMM1588,PMM1588,,,
purM_mRNA,PMM1589,PMM1589,,,
purM_pro,PMM1589,PMM1589,,,
PMED4_18001_mRNA,PMM1590,PMM1590,,,
PMED4_18011_mRNA,PMM1591,PMM1591,,,
PMED4_18021_mRNA,PMM1592,PMM1592,,,
PMED4_18031_mRNA,PMM1593,PMM1593,,,
PMED4_18041_mRNA,PMM1594,PMM1594,,,
PMED4_18051_mRNA,PMM1595,PMM1595,,,
icd_mRNA,PMM1596,PMM1596,,,
icd_pro,PMM1596,PMM1596,,,
PMED4_18071_mRNA,PMM1597,PMM1597,,,
PMED4_18081_mRNA,PMM1598,PMM1598,,,
PMED4_18091_mRNA,PMM1599,PMM1599,,,
PMED4_18101_mRNA,PMM1600,PMM1600,,,
glgP_mRNA,PMM1601,PMM1601,,,
glgP_pro,PMM1601,PMM1601,,,
PMED4_18121_mRNA,PMM1602,PMM1602,,,
PMED4_18131_mRNA,PMM1603,PMM1603,,,
PMED4_18141_mRNA,PMM1604,PMM1604,,,
PMED4_18151_mRNA,PMM1605,PMM1605,,,
glmS_mRNA,PMM1606,PMM1606,,,
glmS_pro,PMM1606,PMM1606,,,
psaC_mRNA,PMM1607,PMM1607,,,
psaC_pro,PMM1607,PMM1607,,,
acpP_mRNA,PMM1608,PMM1608,,,
acpP_pro,PMM1608,PMM1608,,,
fabF_mRNA,PMM1609,PMM1609,,,
fabF_pro,PMM1609,PMM1609,,,
tktA_mRNA,PMM1610,PMM1610,,,
tktA_pro,PMM1610,PMM1610,,,
thiC_mRNA,PMM1611,PMM1611,,,
thiC_pro,PMM1611,PMM1611,,,
PMED4_18221_mRNA,PMM1612,PMM1612,,,
PMED4_18231_mRNA,PMM1613,PMM1613,,,
PMED4_18241_mRNA,PMM1614,PMM1614,,,
PMED4_18251_mRNA,PMM1615,PMM1615,,,
PMED4_18261_mRNA,PMM1616,PMM1616,,,
PMED4_18271_mRNA,PMM1617,PMM1617,,,
lysS_mRNA,PMM1618,PMM1618,,,
lysS_pro,PMM1618,PMM1618,,,
PMED4_18291_mRNA,PMM1619,PMM1619,,,
PMED4_18291_pro,PMM1619,PMM1619,,,
PMED4_18301_mRNA,PMM1620,PMM1620,,,
PMED4_18311_mRNA,PMM1621,PMM1621,,,
mreB_mRNA,PMM1622,PMM1622,,,
mreB_pro,PMM1622,PMM1622,,,
ssb_mRNA,PMM1623,PMM1623,,,
ssb_pro,PMM1623,PMM1623,,,
