id,gene,refseq,chrom,start,end
himA_pro,PMM1321,33861877,,,
PMED4_14901_mRNA,PMM1322,33861878,,,
PMED4_14911_mRNA,PMM1323,33861879,,,
PMED4_14921_mRNA,PMM1324,33861880,,,
PMED4_14931_mRNA,PMM1325,33861881,,,
PMED4_14931_pro,PMM1325,33861881,,,
PMED4_14941_mRNA,PMM1326,33861882,,,
PMED4_14941_pro,PMM1326,33861882,,,
PMED4_14951_mRNA,PMM1327,33861883,,,
PMED4_14961_mRNA,PMM1328,33861884,,,
PMED4_14971_mRNA,PMM1329,33861885,,,
PMED4_14981_mRNA,PMM1330,33861886,,,
PMED4_14981_pro,PMM1330,33861886,,,
PMED4_14991_mRNA,PMM1331,33861887,,,
pepB_mRNA,PMM1332,33861888,,,
pepB_pro,PMM1332,33861888,,,
PMED4_15011_mRNA,PMM1333,33861889,,,
PMED4_15021_mRNA,PMM1334,33861890,,,
lpxA_mRNA,PMM1335,33861891,,,
lpxA_pro,PMM1335,33861891,,,
fabZ_mRNA,PMM1336,33861892,,,
fabZ_pro,PMM1336,33861892,,,
PMED4_15051_mRNA,PMM1337,33861893,,,
PMED4_15061_mRNA,PMM1338,33861894,,,
PMED4_15061_pro,PMM1338,33861894,,,
PMED4_15071_mRNA,PMM1339,33861895,,,
PMED4_15081_mRNA,PMM1340,33861896,,,
nblS_mRNA,PMM1341,33861897,,,
nblS_pro,PMM1341,33861897,,,
kaiC_mRNA,PMM1342,33861898,,,
kaiC_pro,PMM1342,33861898,,,
kaiB_mRNA,PMM1343,33861899,,,
kaiB_pro,PMM1343,33861899,,,
rplU_mRNA,PMM1344,33861900,,,
rplU_pro,PMM1344,33861900,,,
rpmA_mRNA,PMM1345,33861901,,,
rpmA_pro,PMM1345,33861901,,,
PMED4_15141_mRNA,PMM1346,33861902,,,
PMED4_15151_mRNA,PMM1347,33861903,,,
PMED4_15161_mRNA,PMM1348,33861904,,,
PMED4_15171_mRNA,PMM1349,33861905,,,
PMED4_15181_mRNA,PMM1350,33861906,,,
PMED4_15181_pro,PMM1350,33861906,,,
PMED4_15191_mRNA,PMM1351,33861907,,,
PMED4_15201_mRNA,PMM1352,33861908,,,
PMED4_15211_mRNA,PMM1353,33861909,,,
serA_mRNA,PMM1354,33861910,,,
serA_pro,PMM1354,33861910,,,
PMED4_15231_mRNA,PMM1355,33861911,,,
PMED4_15241_mRNA,PMM1356,33861912,,,
PMED4_15251_mRNA,PMM1357,33861913,,,
PMED4_15261_mRNA,PMM1358,33861914,,,
PMED4_15281_mRNA,PMM1359,33861915,,,
PMED4_15291_mRNA,PMM1360,33861916,,,
PMED4_15301_mRNA,PMM1361,33861917,,,
PMED4_15311_mRNA,PMM1362,33861918,,,
PMED4_15331_mRNA,PMM1363,33861919,,,
PMED4_15341_mRNA,PMM1364,33861920,,,
PMED4_15351_mRNA,PMM1365,33861921,,,
PMED4_15361_mRNA,PMM1366,33861922,,,
PMED4_15381_mRNA,PMM1367,33861923,,,
PMED4_15391_mRNA,PMM1368,33861924,,,
PMED4_15401_mRNA,PMM1369,33861925,,,
PMED4_15411_mRNA,PMM1370,33861926,,,
PMED4_15441_mRNA,PMM1371,33861927,,,
PMED4_15461_mRNA,PMM1372,33861928,,,
PMED4_15521_mRNA,PMM1373,33861929,,,
PMED4_15541_mRNA,PMM1374,33861930,,,
PMED4_15551_mRNA,PMM1375,33861931,,,
PMED4_15571_mRNA,PMM1376,33861932,,,
PMED4_15581_mRNA,PMM1377,33861933,,,
PMED4_15581_pro,PMM1377,33861933,,,
PMED4_15591_mRNA,PMM1378,33861934,,,
PMED4_15641_mRNA,PMM1379,33861935,,,
PMED4_15661_mRNA,PMM1380,33861936,,,
PMED4_15671_mRNA,PMM1381,33861937,,,
PMED4_15691_mRNA,PMM1382,33861938,,,
PMED4_15711_mRNA,PMM1383,33861939,,,
PMED4_15731_mRNA,PMM1384,33861940,,,
PMED4_15741_mRNA,PMM1385,33861941,,,
PMED4_15811_mRNA,PMM1386,33861942,,,
PMED4_15821_mRNA,PMM1387,33861943,,,
PMED4_15831_mRNA,PMM1388,33861944,,,
PMED4_15841_mRNA,PMM1389,33861945,,,
PMED4_15861_mRNA,PMM1390,33861946,,,
PMED4_15871_mRNA,PMM1391,33861947,,,
PMED4_15881_mRNA,PMM1392,33861948,,,
PMED4_15891_mRNA,PMM1393,33861949,,,
PMED4_15901_mRNA,PMM1394,33861950,,,
PMED4_15911_mRNA,PMM1395,33861951,,,
PMED4_15931_mRNA,PMM1396,33861952,,,
PMED4_15941_mRNA,PMM1397,33861953,,,
PMED4_15951_mRNA,PMM1398,33861954,,,
PMED4_15961_mRNA,PMM1399,33861955,,,
PMED4_15971_mRNA,PMM1400,33861956,,,
PMED4_15991_mRNA,PMM1401,33861957,,,
PMED4_16011_mRNA,PMM1402,33861958,,,
PMED4_16041_mRNA,PMM1403,33861959,,,
PMED4_16051_mRNA,PMM1404,33861960,,,
PMED4_16061_mRNA,PMM1405,33861961,,,
PMED4_16071_mRNA,PMM1406,33861962,,,
PMED4_16081_mRNA,PMM1407,33861963,,,
PMED4_16091_mRNA,PMM1408,33861964,,,
PMED4_16101_mRNA,PMM1409,33861965,,,
PMED4_16111_mRNA,PMM1410,33861966,,,
PMED4_16151_mRNA,PMM1411,33861967,,,
PMED4_16171_mRNA,PMM1412,33861968,,,
PMED4_16171_pro,PMM1412,33861968,,,
PMED4_16181_mRNA,PMM1413,33861969,,,
PMED4_16191_mRNA,PMM1414,33861970,,,
PMED4_16201_mRNA,PMM1415,33861971,,,
PMED4_16211_mRNA,PMM1416,33861972,,,
PMED4_16211_pro,PMM1416,33861972,,,
PMED4_16231_mRNA,PMM1417,33861973,,,
PMED4_16241_mRNA,PMM1418,33861974,,,
PMED4_16251_mRNA,PMM1419,33861975,,,
PMED4_16271_mRNA,PMM1420,33861976,,,
PMED4_16281_mRNA,PMM1421,33861977,,,
PMED4_16291_mRNA,PMM1422,33861978,,,
PMED4_16301_mRNA,PMM1423,33861979,,,
PMED4_16311_mRNA,PMM1424,33861980,,,
PMED4_16331_mRNA,PMM1425,33861981,,,
PMED4_16341_mRNA,PMM1426,33861982,,,
PMED4_16351_mRNA,PMM1427,33861983,,,
PMED4_16361_mRNA,PMM1428,33861984,,,
PMED4_16371_mRNA,PMM1429,33861985,,,
PMED4_16381_mRNA,PMM1430,33861986,,,
rpoZ_mRNA,PMM1431,33861987,,,
rpoZ_pro,PMM1431,33861987,,,
PMED4_16401_mRNA,PMM1432,33861988,,,
pyrR_mRNA,PMM1433,33861989,,,
pyrR_pro,PMM1433,33861989,,,
gpmI_mRNA,PMM1434,33861990,,,
gpmI_pro,PMM1434,33861990,,,
PMED4_16441_mRNA,PMM1435,33861991,,,
groEL_mRNA,PMM1436,33861992,,,
groEL_pro,PMM1436,33861992,,,
groES_mRNA,PMM1437,33861993,,,
groES_pro,PMM1437,33861993,,,
atpD_mRNA,PMM1438,33861994,,,
atpD_pro,PMM1438,33861994,,,
atpC_e_mRNA,PMM1439,33861995,,,
atpC_e_pro,PMM1439,33861995,,,
PMED4_16491_mRNA,PMM1440,33861996,,,
PMED4_16491_pro,PMM1440,33861996,,,
PMED4_16501_mRNA,PMM1441,33861997,,,
PMED4_16511_mRNA,PMM1442,33861998,,,
PMED4_16521_mRNA,PMM1443,33861999,,,
PMED4_16531_mRNA,PMM1444,33862000,,,
PMED4_16541_mRNA,PMM1445,33862001,,,
PMED4_16551_mRNA,PMM1446,33862002,,,
PMED4_16561_mRNA,PMM1447,33862003,,,
PMED4_16571_mRNA,PMM1448,33862004,,,
PMED4_16581_mRNA,PMM1449,33862005,,,
atpC_g_mRNA,PMM1450,33862006,,,
atpC_g_pro,PMM1450,33862006,,,
atpA_mRNA,PMM1451,33862007,,,
atpA_pro,PMM1451,33862007,,,
atpH_mRNA,PMM1452,33862008,,,
atpH_pro,PMM1452,33862008,,,
atpF_mRNA,PMM1453,33862009,,,
atpF_pro,PMM1453,33862009,,,
atpG_mRNA,PMM1454,33862010,,,
atpG_pro,PMM1454,33862010,,,
atpE_mRNA,PMM1455,33862011,,,
atpE_pro,PMM1455,33862011,,,
PMED4_16651_mRNA,PMM1456,33862012,,,
PMED4_16661_mRNA,PMM1457,33862013,,,
PMED4_16671_mRNA,PMM1458,33862014,,,
PMED4_16681_mRNA,PMM1459,33862015,,,
PMED4_16691_mRNA,PMM1460,33862016,,,
PMED4_16701_mRNA,PMM1461,33862017,,,
PMED4_16711_mRNA,PMM1462,33862018,,,
glnB_mRNA,PMM1463,33862019,,,
glnB_pro,PMM1463,33862019,,,
PMED4_16731_mRNA,PMM1464,33862020,,,
purB_mRNA,PMM1465,33862021,,,
purB_pro,PMM1465,33862021,,,
PMED4_16751_mRNA,PMM1466,33862022,,,
PMED4_16761_mRNA,PMM1467,33862023,,,
PMED4_16761_pro,PMM1467,33862023,,,
PMED4_16771_mRNA,PMM1468,33862024,,,
PMED4_16781_mRNA,PMM1469,33862025,,,
PMED4_16791_mRNA,PMM1470,33862026,,,
PMED4_16801_mRNA,PMM1471,33862027,,,
BioA_mRNA,PMM1472,33862028,,,
BioA_pro,PMM1472,33862028,,,
PMED4_16821_mRNA,PMM1473,33862029,,,
PMED4_16831_mRNA,PMM1474,33862030,,,
PMED4_16841_mRNA,PMM1475,33862031,,,
PMED4_16851_mRNA,PMM1476,33862032,,,
PMED4_16861_mRNA,PMM1477,33862033,,,
PMED4_16871_mRNA,PMM1478,33862034,,,
PMED4_16881_mRNA,PMM1479,33862035,,,
PMED4_16891_mRNA,PMM1480,33862036,,,
PMED4_16891_pro,PMM1480,33862036,,,
PMED4_16911_mRNA,PMM1481,33862037,,,
PMED4_16921_mRNA,PMM1482,33862038,,,
rpoC2_mRNA,PMM1483,33862039,,,
rpoC2_pro,PMM1483,33862039,,,
rpoC1_mRNA,PMM1484,33862040,,,
rpoC1_pro,PMM1484,33862040,,,
rpoB_mRNA,PMM1485,33862041,,,
rpoB_pro,PMM1485,33862041,,,
PMED4_16961_mRNA,PMM1486,33862042,,,
rpsT_mRNA,PMM1487,33862043,,,
rpsT_pro,PMM1487,33862043,,,
hisD_mRNA,PMM1488,33862044,,,
hisD_pro,PMM1488,33862044,,,
rpiA_mRNA,PMM1489,33862045,,,
rpiA_pro,PMM1489,33862045,,,
PMED4_17001_mRNA,PMM1490,33862046,,,
PMED4_17011_mRNA,PMM1491,33862047,,,
nusA_mRNA,PMM1492,33862048,,,
nusA_pro,PMM1492,33862048,,,
PMED4_17031_mRNA,PMM1493,33862049,,,
infB_mRNA,PMM1494,33862050,,,
infB_pro,PMM1494,33862050,,,
PMED4_17051_mRNA,PMM1495,33862051,,,
PMED4_17061_mRNA,PMM1496,33862052,,,
PMED4_17071_mRNA,PMM1497,33862053,,,
PMED4_17081_mRNA,PMM1498,33862054,,,
PMED4_17091_mRNA,PMM1499,33862055,,,
PMED4_17101_mRNA,PMM1500,33862056,,,
PMED4_17101_pro,PMM1500,33862056,,,
rne_mRNA,PMM1501,33862057,,,
rne_pro,PMM1501,33862057,,,
PMED4_17121_mRNA,PMM1502,33862058,,,
PMED4_17131_mRNA,PMM1503,33862059,,,
PMED4_17141_mRNA,PMM1504,33862060,,,
PMED4_17151_mRNA,PMM1505,33862061,,,
PMED4_17161_mRNA,PMM1506,33862062,,,
rpsJ_mRNA,PMM1507,33862063,,,
rpsJ_pro,PMM1507,33862063,,,
tufA_mRNA,PMM1508,33862064,,,
tufA_pro,PMM1508,33862064,,,
fusA_mRNA,PMM1509,33862065,,,
fusA_pro,PMM1509,33862065,,,
rpsG_mRNA,PMM1510,33862066,,,
rpsG_pro,PMM1510,33862066,,,
rpsL_mRNA,PMM1511,33862067,,,
rpsL_pro,PMM1511,33862067,,,
gltB_mRNA,PMM1512,33862068,,,
gltB_pro,PMM1512,33862068,,,
PMED4_17231_mRNA,PMM1513,33862069,,,
PMED4_17241_mRNA,PMM1514,33862070,,,
PMED4_17251_mRNA,PMM1515,33862071,,,
PMED4_17261_mRNA,PMM1516,33862072,,,
PMED4_17271_mRNA,PMM1517,33862073,,,
PMED4_17281_mRNA,PMM1518,33862074,,,
psaL_mRNA,PMM1519,33862075,,,
psaL_pro,PMM1519,33862075,,,
PMED4_17301_mRNA,PMM1520,33862076,,,
PMED4_17311_mRNA,PMM1521,33862077,,,
PMED4_17321_mRNA,PMM1522,33862078,,,
psaB_mRNA,PMM1523,33862079,,,
psaB_pro,PMM1523,33862079,,,
psaA_mRNA,PMM1524,33862080,,,
psaA_pro,PMM1524,33862080,,,
PMED4_17351_mRNA,PMM1525,33862081,,,
PMED4_17361_mRNA,PMM1526,33862082,,,
PMED4_17371_mRNA,PMM1527,33862083,,,
PMED4_17381_mRNA,PMM1528,33862084,,,
PMED4_17391_mRNA,PMM1529,33862085,,,
PMED4_17401_mRNA,PMM1530,33862086,,,
rpsI_mRNA,PMM1531,33862087,,,
rpsI_pro,PMM1531,33862087,,,
rplM_mRNA,PMM1532,33862088,,,
rplM_pro,PMM1532,33862088,,,
PMED4_17431_mRNA,PMM1533,33862089,,,
rplQ_mRNA,PMM1534,33862090,,,
rplQ_pro,PMM1534,33862090,,,
rpoA_mRNA,PMM1535,33862091,,,
rpoA_pro,PMM1535,33862091,,,
rpsK_mRNA,PMM1536,33862092,,,
rpsK_pro,PMM1536,33862092,,,
rpsM_mRNA,PMM1537,33862093,,,
rpsM_pro,PMM1537,33862093,,,
PMED4_17481_mRNA,PMM1538,33862094,,,
adk_mRNA,PMM1539,33862095,,,
adk_pro,PMM1539,33862095,,,
secY_mRNA,PMM1540,33862096,,,
secY_pro,PMM1540,33862096,,,
rplO_mRNA,PMM1541,33862097,,,
rplO_pro,PMM1541,33862097,,,
rpsE_mRNA,PMM1542,33862098,,,
rpsE_pro,PMM1542,33862098,,,
rplR_mRNA,PMM1543,33862099,,,
rplR_pro,PMM1543,33862099,,,
rplF_mRNA,PMM1544,33862100,,,
rplF_pro,PMM1544,33862100,,,
rpsH_mRNA,PMM1545,33862101,,,
rpsH_pro,PMM1545,33862101,,,
rplE_mRNA,PMM1546,33862102,,,
rplE_pro,PMM1546,33862102,,,
rplX_mRNA,PMM1547,33862103,,,
rplX_pro,PMM1547,33862103,,,
rplN_mRNA,PMM1548,33862104,,,
rplN_pro,PMM1548,33862104,,,
rpsQ_mRNA,PMM1549,33862105,,,
rpsQ_pro,PMM1549,33862105,,,
rpmC_mRNA,PMM1550,33862106,,,
rpmC_pro,PMM1550,33862106,,,
rplP_mRNA,PMM1551,33862107,,,
rplP_pro,PMM1551,33862107,,,
rpsC_mRNA,PMM1552,33862108,,,
rpsC_pro,PMM1552,33862108,,,
rplV_mRNA,PMM1553,33862109,,,
rplV_pro,PMM1553,33862109,,,
rpsS_mRNA,PMM1554,33862110,,,
rpsS_pro,PMM1554,33862110,,,
rplB_mRNA,PMM1555,33862111,,,
rplB_pro,PMM1555,33862111,,,
rplW_mRNA,PMM1556,33862112,,,
rplW_pro,PMM1556,33862112,,,
rplD_mRNA,PMM1557,33862113,,,
rplD_pro,PMM1557,33862113,,,
rplC_mRNA,PMM1558,33862114,,,
rplC_pro,PMM1558,33862114,,,
PMED4_17691_mRNA,PMM1559,33862115,,,
PMED4_17701_mRNA,PMM1560,33862116,,,
PMED4_17711_mRNA,PMM1561,33862117,,,
recA_mRNA,PMM1562,33862118,,,
recA_pro,PMM1562,33862118,,,
PMED4_17731_mRNA,PMM1563,33862119,,,
PMED4_17741_mRNA,PMM1564,33862120,,,
tyrA_mRNA,PMM1565,33862121,,,
tyrA_pro,PMM1565,33862121,,,
PMED4_17761_mRNA,PMM1566,33862122,,,
PMED4_17771_mRNA,PMM1567,33862123,,,
PMED4_17781_mRNA,PMM1568,33862124,,,
PMED4_17781_pro,PMM1568,33862124,,,
PMED4_17791_mRNA,PMM1569,33862125,,,
PMED4_17801_mRNA,PMM1570,33862126,,,
PMED4_17811_mRNA,PMM1571,33862127,,,
PMED4_17821_mRNA,PMM1572,33862128,,,
PMED4_17831_mRNA,PMM1573,33862129,,,
PMED4_17841_mRNA,PMM1574,33862130,,,
ppc_mRNA,PMM1575,33862131,,,
ppc_pro,PMM1575,33862131,,,
PMED4_17861_mRNA,PMM1576,33862132,,,
trpE_mRNA,PMM1577,33862133,,,
trpE_pro,PMM1577,33862133,,,
psaD_mRNA,PMM1578,33862134,,,
psaD_pro,PMM1578,33862134,,,
PMED4_17891_mRNA,PMM1579,33862135,,,
PMED4_17901_mRNA,PMM1580,33862136,,,
PMED4_17911_mRNA,PMM1581,33862137,,,
hemF_mRNA,PMM1582,33862138,,,
hemF_pro,PMM1582,33862138,,,
PMED4_17931_mRNA,PMM1583,33862139,,,
rnd_mRNA,PMM1584,33862140,,,
rnd_pro,PMM1584,33862140,,,
PMED4_17951_mRNA,PMM1585,33862141,,,
PMED4_17961_mRNA,PMM1586,33862142,,,
PMED4_17971_mRNA,PMM1587,33862143,,,
PMED4_17981_mRNA,PMM1588,33862144,,,
PMED4_17981_pro,PMM1588,33862144,,,
purM_mRNA,PMM1589,33862145,,,
purM_pro,PMM1589,33862145,,,
PMED4_18001_mRNA,PMM1590,33862146,,,
PMED4_18011_mRNA,PMM1591,33862147,,,
PMED4_18021_mRNA,PMM1592,33862148,,,
PMED4_18031_mRNA,PMM1593,33862149,,,
PMED4_18041_mRNA,PMM1594,33862150,,,
PMED4_18051_mRNA,PMM1595,33862151,,,
icd_mRNA,PMM1596,33862152,,,
icd_pro,PMM1596,33862152,,,
PMED4_18071_mRNA,PMM1597,33862153,,,
PMED4_18081_mRNA,PMM1598,33862154,,,
PMED4_18091_mRNA,PMM1599,33862155,,,
PMED4_18101_mRNA,PMM1600,33862156,,,
glgP_mRNA,PMM1601,33862157,,,
glgP_pro,PMM1601,33862157,,,
PMED4_18121_mRNA,PMM1602,33862158,,,
PMED4_18131_mRNA,PMM1603,33862159,,,
PMED4_18141_mRNA,PMM1604,33862160,,,
PMED4_18151_mRNA,PMM1605,33862161,,,
glmS_mRNA,PMM1606,33862162,,,
glmS_pro,PMM1606,33862162,,,
psaC_mRNA,PMM1607,33862163,,,
psaC_pro,PMM1607,33862163,,,
acpP_mRNA,PMM1608,33862164,,,
acpP_pro,PMM1608,33862164,,,
fabF_mRNA,PMM1609,33862165,,,
fabF_pro,PMM1609,33862165,,,
tktA_mRNA,PMM1610,33862166,,,
tktA_pro,PMM1610,33862166,,,
thiC_mRNA,PMM1611,33862167,,,
thiC_pro,PMM1611,33862167,,,
PMED4_18221_mRNA,PMM1612,33862168,,,
PMED4_18231_mRNA,PMM1613,33862169,,,
PMED4_18241_mRNA,PMM1614,33862170,,,
PMED4_18251_mRNA,PMM1615,33862171,,,
PMED4_18261_mRNA,PMM1616,33862172,,,
PMED4_18271_mRNA,PMM1617,33862173,,,
lysS_mRNA,PMM1618,33862174,,,
lysS_pro,PMM1618,33862174,,,
PMED4_18291_mRNA,PMM1619,33862175,,,
PMED4_18291_pro,PMM1619,33862175,,,
PMED4_18301_mRNA,PMM1620,33862176,,,
PMED4_18311_mRNA,PMM1621,33862177,,,
mreB_mRNA,PMM1622,33862178,,,
mreB_pro,PMM1622,33862178,,,
ssb_mRNA,PMM1623,33862179,,,
ssb_pro,PMM1623,33862179,,,
PMED4_18341_mRNA,PMM1624,33862180,,,
sam1_mRNA,PMM1625,33862181,,,
sam1_pro,PMM1625,33862181,,,
PMED4_18361_mRNA,PMM1626,33862182,,,
PMED4_18371_mRNA,PMM1627,33862183,,,
PMED4_18381_mRNA,PMM1628,33862184,,,
PMED4_18391_mRNA,PMM1629,33862185,,,
mgtE_mRNA,PMM1630,33862186,,,
mgtE_pro,PMM1630,33862186,,,
PMED4_18411_mRNA,PMM1631,33862187,,,
PMED4_18421_mRNA,PMM1632,33862188,,,
PMED4_18431_mRNA,PMM1633,33862189,,,
gyrB_mRNA,PMM1634,33862190,,,
gyrB_pro,PMM1634,33862190,,,
PMED4_18451_mRNA,PMM1635,33862191,,,
infC_mRNA,PMM1636,33862192,,,
infC_pro,PMM1636,33862192,,,
PMED4_18471_mRNA,PMM1637,33862193,,,
PMED4_18471_pro,PMM1637,33862193,,,
cysE_mRNA,PMM1638,33862194,,,
cysE_pro,PMM1638,33862194,,,
secA_mRNA,PMM1639,33862195,,,
secA_pro,PMM1639,33862195,,,
PMED4_18501_mRNA,PMM1640,33862196,,,
PMED4_18511_mRNA,PMM1641,33862197,,,
PMED4_18521_mRNA,PMM1642,33862198,,,
ribH_mRNA,PMM1643,33862199,,,
ribH_pro,PMM1643,33862199,,,
PMED4_18541_mRNA,PMM1644,33862200,,,
PMED4_18551_mRNA,PMM1645,33862201,,,
PMED4_18561_mRNA,PMM1646,33862202,,,
PMED4_18571_mRNA,PMM1647,33862203,,,
lysC_mRNA,PMM1648,33862204,,,
lysC_pro,PMM1648,33862204,,,
PMED4_18591_mRNA,PMM1649,33862205,,,
PMED4_18601_mRNA,PMM1650,33862206,,,
PMED4_18601_pro,PMM1650,33862206,,,
mesJ_mRNA,PMM1651,33862207,,,
mesJ_pro,PMM1651,33862207,,,
PMED4_18621_mRNA,PMM1652,33862208,,,
PMED4_18621_pro,PMM1652,33862208,,,
dapA_mRNA,PMM1653,33862209,,,
dapA_pro,PMM1653,33862209,,,
asd_mRNA,PMM1654,33862210,,,
asd_pro,PMM1654,33862210,,,
tig_mRNA,PMM1655,33862211,,,
tig_pro,PMM1655,33862211,,,
clpP2_mRNA,PMM1656,33862212,,,
clpP2_pro,PMM1656,33862212,,,
clpX_mRNA,PMM1657,33862213,,,
clpX_pro,PMM1657,33862213,,,
dnaX_mRNA,PMM1658,33862214,,,
dnaX_pro,PMM1658,33862214,,,
PMED4_18691_mRNA,PMM1659,33862215,,,
PMED4_18701_mRNA,PMM1660,33862216,,,
PMED4_18711_mRNA,PMM1661,33862217,,,
rplT_mRNA,PMM1662,33862218,,,
rplT_pro,PMM1662,33862218,,,
PMED4_18731_mRNA,PMM1663,33862219,,,
thiG_mRNA,PMM1664,33862220,,,
thiG_pro,PMM1664,33862220,,,
sqdB_mRNA,PMM1665,33862221,,,
sqdB_pro,PMM1665,33862221,,,
PMED4_18761_mRNA,PMM1666,33862222,,,
PMED4_18771_mRNA,PMM1667,33862223,,,
PMED4_18781_mRNA,PMM1668,33862224,,,
PMED4_18791_mRNA,PMM1669,33862225,,,
PMED4_18801_mRNA,PMM1670,33862226,,,
PMED4_18811_mRNA,PMM1671,33862227,,,
PMED4_18811_pro,PMM1671,33862227,,,
PMED4_18821_mRNA,PMM1672,33862228,,,
rplI_mRNA,PMM1673,33862229,,,
rplI_pro,PMM1673,33862229,,,
dnaB_mRNA,PMM1674,33862230,,,
dnaB_pro,PMM1674,33862230,,,
PMED4_18851_mRNA,PMM1675,33862231,,,
PMED4_18861_mRNA,PMM1676,33862232,,,
PMED4_18881_mRNA,PMM1677,33862233,,,
PMED4_18891_mRNA,PMM1678,33862234,,,
PMED4_18891_pro,PMM1678,33862234,,,
PMED4_18901_mRNA,PMM1679,33862235,,,
PMED4_18911_mRNA,PMM1680,33862236,,,
PMED4_18921_mRNA,PMM1681,33862237,,,
valS_mRNA,PMM1682,33862238,,,
valS_pro,PMM1682,33862238,,,
PMED4_18941_mRNA,PMM1683,33862239,,,
PMED4_18951_mRNA,PMM1684,33862240,,,
PMED4_18961_mRNA,PMM1685,33862241,,,
PMED4_18971_mRNA,PMM1686,33862242,,,
PMED4_18981_mRNA,PMM1687,33862243,,,
aspS_mRNA,PMM1688,33862244,,,
aspS_pro,PMM1688,33862244,,,
pyrG_mRNA,PMM1689,33862245,,,
pyrG_pro,PMM1689,33862245,,,
PMED4_19011_mRNA,PMM1690,33862246,,,
PMED4_19021_mRNA,PMM1691,33862247,,,
PMED4_19031_mRNA,PMM1692,33862248,,,
PMED4_19041_mRNA,PMM1693,33862249,,,
PMED4_19051_mRNA,PMM1694,33862250,,,
PMED4_19061_mRNA,PMM1695,33862251,,,
PMED4_19071_mRNA,PMM1696,33862252,,,
PMED4_19081_mRNA,PMM1697,33862253,,,
PMED4_19091_mRNA,PMM1698,33862254,,,
aroG_mRNA,PMM1699,33862255,,,
aroG_pro,PMM1699,33862255,,,
acnB_mRNA,PMM1700,33862256,,,
acnB_pro,PMM1700,33862256,,,
PMED4_19121_mRNA,PMM1701,33862257,,,
PMED4_19131_mRNA,PMM1702,33862258,,,
PMED4_19141_mRNA,PMM1703,33862259,,,
dnaK2_mRNA,PMM1704,33862260,,,
dnaK2_pro,PMM1704,33862260,,,
aroE_mRNA,PMM1705,33862261,,,
aroE_pro,PMM1705,33862261,,,
rpsF_mRNA,PMM1706,33862262,,,
rpsF_pro,PMM1706,33862262,,,
argG_mRNA,PMM1707,33862263,,,
argG_pro,PMM1707,33862263,,,
PMED4_19201_mRNA,PMM1708,33862264,,,
PMED4_19211_mRNA,PMM1709,33862265,,,
PMED4_19221_mRNA,PMM1710,33862266,,,
PMED4_19231_mRNA,PMM1711,33862267,,,
uvrA_mRNA,PMM1712,33862268,,,
uvrA_pro,PMM1712,33862268,,,
PMED4_19251_mRNA,PMM1713,33862269,,,
PMED4_19261_mRNA,PMM1714,33862270,,,
PMED4_19261_pro,PMM1714,33862270,,,
PMED4_19271_mRNA,PMM1715,33862271,,,
PMED4_19271_pro,PMM1715,33862271,,,
thrC_mRNA,PMM1716,33862272,,,
thrC_pro,PMM1716,33862272,,,
